30.190517,1,12B      ,Rx,d,8,FC 4B 80 30 00 00 00 00 ,DataFC4B803000000000
30.200479,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.201021,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.201213,1,3C0      ,Tx,d,4,8E 0E 02 00 ,Data8E0E0200
30.201526,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.201788,1,26B      ,Tx,d,8,E3 0E 80 00 00 00 00 00 ,DataE30E800000000000
30.202056,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
30.220618,1,12B      ,Rx,d,8,B9 4C 80 30 00 00 00 00 ,DataB94C803000000000
30.220768,1,336,Rx,d,2,FD 02 ,DataFD02
30.241039,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.241309,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.250673,1,12B      ,Rx,d,8,ED 4D 80 30 00 00 00 00 ,DataED4D803000000000
30.251035,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.280803,1,12B      ,Rx,d,8,A2 4E 80 30 00 00 00 00 ,DataA24E803000000000
30.297949,1,1B0003D1x,Rx,d,8,00 00 41 05 00 00 00 00 ,Data0000410500000000
30.301048,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.3013,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.30155,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.30182,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.302018,1,3C0      ,Tx,d,4,3B 0F 02 00 ,Data3B0F0200
30.302331,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.302599,1,26B      ,Tx,d,8,36 0F 80 00 00 00 00 00 ,Data360F800000000000
30.311113,1,12B      ,Rx,d,8,88 4F 80 30 00 00 00 00 ,Data884F803000000000
30.341039,1,12B      ,Rx,d,8,03 40 80 30 00 00 00 00 ,Data0340803000000000
30.341189,1,336,Rx,d,2,FD 02 ,DataFD02
30.350982,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.361052,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.361332,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.37109,1,12B      ,Rx,d,8,71 41 80 30 00 00 00 00 ,Data7141803000000000
30.401068,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.401273,1,3C0      ,Tx,d,4,7A 00 02 00 ,Data7A000200
30.401509,1,12B      ,Rx,d,8,D5 42 80 30 00 00 00 00 ,DataD542803000000000
30.401799,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.402051,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.402297,1,26B      ,Tx,d,8,A3 00 80 00 00 00 00 00 ,DataA300800000000000
30.402565,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
30.42103,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.4213,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.43129,1,12B      ,Rx,d,8,8D 43 80 30 00 00 00 00 ,Data8D43803000000000
30.451006,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.46145,1,12B      ,Rx,d,8,0D 44 80 30 00 00 00 00 ,Data0D44803000000000
30.4616,1,336,Rx,d,2,FD 02 ,DataFD02
30.481023,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.481293,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.491743,1,12B      ,Rx,d,8,A8 45 80 30 00 00 00 00 ,DataA845803000000000
30.498637,1,1B0003D1x,Rx,d,8,00 00 44 05 00 00 00 00 ,Data0000440500000000
30.501039,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.501232,1,3C0      ,Tx,d,4,CF 01 02 00 ,DataCF010200
30.501544,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.501786,1,331,Rx,d,8,80 00 00 00 B0 00 00 00 ,Data80000000B0000000
30.50203,1,26B      ,Tx,d,8,99 01 80 00 00 00 00 00 ,Data9901800000000000
30.502282,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.521626,1,12B      ,Rx,d,8,B1 46 80 30 00 00 00 00 ,DataB146803000000000
30.541047,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.541317,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.551103,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.551687,1,12B      ,Rx,d,8,94 47 80 30 00 00 00 00 ,Data9447803000000000
30.581781,1,12B      ,Rx,d,8,41 48 80 30 00 00 00 00 ,Data4148803000000000
30.581932,1,336,Rx,d,2,FD 02 ,DataFD02
30.601068,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.60127,1,3C0      ,Tx,d,4,3F 02 02 00 ,Data3F020200
30.601582,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.601849,1,26B      ,Tx,d,8,21 02 80 00 00 00 00 00 ,Data2102800000000000
30.602129,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.602381,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.602631,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.602899,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
30.612089,1,12B      ,Rx,d,8,49 49 80 30 00 00 00 00 ,Data4949803000000000
30.642092,1,12B      ,Rx,d,8,59 4A 80 30 00 00 00 00 ,Data594A803000000000
30.642282,1,5BF      ,Rx,d,4,00 00 00 B0 ,Data000000B0
30.651032,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.661028,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.661299,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.672089,1,12B      ,Rx,d,8,FC 4B 80 30 00 00 00 00 ,DataFC4B803000000000
30.699367,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
30.701059,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.701261,1,3C0      ,Tx,d,4,8A 03 02 00 ,Data8A030200
30.701574,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.701844,1,26B      ,Tx,d,8,52 03 80 00 00 00 00 00 ,Data5203800000000000
30.702516,1,12B      ,Rx,d,8,B9 4C 80 30 00 00 00 00 ,DataB94C803000000000
30.702786,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.702936,1,336,Rx,d,2,FD 02 ,DataFD02
30.721023,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.721293,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.732307,1,12B      ,Rx,d,8,ED 4D 80 30 00 00 00 00 ,DataED4D803000000000
30.751019,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.762467,1,12B      ,Rx,d,8,A2 4E 80 30 00 00 00 00 ,DataA24E803000000000
30.781007,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.781278,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.792676,1,12B      ,Rx,d,8,88 4F 80 30 00 00 00 00 ,Data884F803000000000
30.801016,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.801206,1,3C0      ,Tx,d,4,F0 04 02 00 ,DataF0040200
30.801518,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.801785,1,26B      ,Tx,d,8,13 04 80 00 00 00 00 00 ,Data1304800000000000
30.802053,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
30.802979,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.822669,1,12B      ,Rx,d,8,03 40 80 30 00 00 00 00 ,Data0340803000000000
30.822819,1,336,Rx,d,2,FD 02 ,DataFD02
30.841032,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.841302,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.851072,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.85273,1,12B      ,Rx,d,8,71 41 80 30 00 00 00 00 ,Data7141803000000000
30.882838,1,12B      ,Rx,d,8,D5 42 80 30 00 00 00 00 ,DataD542803000000000
30.899955,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
30.901035,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.901305,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.901585,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.901798,1,3C0      ,Tx,d,4,45 05 02 00 ,Data45050200
30.90211,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
30.902386,1,26B      ,Tx,d,8,FE 05 80 00 00 00 00 00 ,DataFE05800000000000
30.903478,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
30.913104,1,12B      ,Rx,d,8,8D 43 80 30 00 00 00 00 ,Data8D43803000000000
30.943037,1,12B      ,Rx,d,8,0D 44 80 30 00 00 00 00 ,Data0D44803000000000
30.943187,1,336,Rx,d,2,FD 02 ,DataFD02
30.950997,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
30.960991,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
30.961262,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
30.973058,1,12B      ,Rx,d,8,A8 45 80 30 00 00 00 00 ,DataA845803000000000
31.001126,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.001444,1,12DD54FFx,Tx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.001636,1,3C0      ,Tx,d,4,B5 06 02 00 ,DataB5060200
31.001949,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.002213,1,26B      ,Tx,d,8,9D 06 80 00 00 00 00 00 ,Data9D06800000000000
31.002481,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
31.003853,1,12B      ,Rx,d,8,B1 46 80 30 00 00 00 00 ,DataB146803000000000
31.004129,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.00439,1,331,Rx,d,8,80 00 00 00 B0 00 00 00 ,Data80000000B0000000
31.014089,1,Statistic, R,X, ,#VALUE!,#VALUE!
31.021014,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.021284,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.033222,1,12B      ,Rx,d,8,94 47 80 30 00 00 00 00 ,Data9447803000000000
31.051006,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.063402,1,12B      ,Rx,d,8,41 48 80 30 00 00 00 00 ,Data4148803000000000
31.063553,1,336,Rx,d,2,FD 02 ,DataFD02
31.081025,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.081295,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.093609,1,12B      ,Rx,d,8,49 49 80 30 00 00 00 00 ,Data4949803000000000
31.100609,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
31.101004,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.1012,1,3C0      ,Tx,d,4,00 07 02 00 ,Data00070200
31.101512,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.101778,1,26B      ,Tx,d,8,D9 07 80 00 00 00 00 00 ,DataD907800000000000
31.104034,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.123589,1,12B      ,Rx,d,8,59 4A 80 30 00 00 00 00 ,Data594A803000000000
31.141025,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.141295,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.151069,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.153663,1,12B      ,Rx,d,8,FC 4B 80 30 00 00 00 00 ,DataFC4B803000000000
31.18377,1,12B      ,Rx,d,8,B9 4C 80 30 00 00 00 00 ,DataB94C803000000000
31.18392,1,336,Rx,d,2,FD 02 ,DataFD02
31.200984,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.201178,1,3C0      ,Tx,d,4,41 08 02 00 ,Data41080200
31.201491,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.201755,1,26B      ,Tx,d,8,D8 08 80 00 00 00 00 00 ,DataD808800000000000
31.202025,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.202295,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.202564,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
31.204858,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.213788,1,12B      ,Rx,d,8,ED 4D 80 30 00 00 00 00 ,DataED4D803000000000
31.243952,1,12B      ,Rx,d,8,A2 4E 80 30 00 00 00 00 ,DataA24E803000000000
31.251026,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.261001,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.261271,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.274009,1,12B      ,Rx,d,8,88 4F 80 30 00 00 00 00 ,Data884F803000000000
31.300995,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.301185,1,3C0      ,Tx,d,4,F4 09 02 00 ,DataF4090200
31.301471,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
31.301762,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.302026,1,26B      ,Tx,d,8,9A 09 80 00 00 00 00 00 ,Data9A09800000000000
31.304726,1,12B      ,Rx,d,8,03 40 80 30 00 00 00 00 ,Data0340803000000000
31.304996,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.305146,1,336,Rx,d,2,FD 02 ,DataFD02
31.321009,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.321279,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.334189,1,12B      ,Rx,d,8,71 41 80 30 00 00 00 00 ,Data7141803000000000
31.351003,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.364365,1,12B      ,Rx,d,8,D5 42 80 30 00 00 00 00 ,DataD542803000000000
31.381029,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.3813,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.394578,1,12B      ,Rx,d,8,8D 43 80 30 00 00 00 00 ,Data8D43803000000000
31.40101,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.401204,1,3C0      ,Tx,d,4,04 0A 02 00 ,Data040A0200
31.401516,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.401785,1,26B      ,Tx,d,8,0C 0A 80 00 00 00 00 00 ,Data0C0A800000000000
31.402053,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
31.404993,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.424631,1,12B      ,Rx,d,8,0D 44 80 30 00 00 00 00 ,Data0D44803000000000
31.424781,1,336,Rx,d,2,FD 02 ,DataFD02
31.441002,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.441272,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.451002,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.45466,1,12B      ,Rx,d,8,A8 45 80 30 00 00 00 00 ,DataA845803000000000
31.484794,1,12B      ,Rx,d,8,B1 46 80 30 00 00 00 00 ,DataB146803000000000
31.501011,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.501281,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.501551,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.501753,1,3C0      ,Tx,d,4,B1 0B 02 00 ,DataB10B0200
31.502039,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
31.50233,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.502598,1,26B      ,Tx,d,8,3A 0B 80 00 00 00 00 00 ,Data3A0B800000000000
31.505618,1,331,Rx,d,8,80 00 00 00 B0 00 00 00 ,Data80000000B0000000
31.505888,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.514812,1,12B      ,Rx,d,8,94 47 80 30 00 00 00 00 ,Data9447803000000000
31.544977,1,12B      ,Rx,d,8,41 48 80 30 00 00 00 00 ,Data4148803000000000
31.545127,1,336,Rx,d,2,FD 02 ,DataFD02
31.551017,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.561051,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.561332,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.574962,1,12B      ,Rx,d,8,49 49 80 30 00 00 00 00 ,Data4949803000000000
31.601002,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.60119,1,3C0      ,Tx,d,4,CB 0C 02 00 ,DataCB0C0200
31.601502,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.601769,1,26B      ,Tx,d,8,C1 0C 80 00 00 00 00 00 ,DataC10C800000000000
31.602037,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
31.605589,1,12B      ,Rx,d,8,59 4A 80 30 00 00 00 00 ,Data594A803000000000
31.605859,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.621049,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.62132,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.635194,1,12B      ,Rx,d,8,FC 4B 80 30 00 00 00 00 ,DataFC4B803000000000
31.651072,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.665356,1,12B      ,Rx,d,8,B9 4C 80 30 00 00 00 00 ,DataB94C803000000000
31.665506,1,336,Rx,d,2,FD 02 ,DataFD02
31.681042,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.681313,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.695519,1,12B      ,Rx,d,8,ED 4D 80 30 00 00 00 00 ,DataED4D803000000000
31.701029,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.701223,1,3C0      ,Tx,d,4,7E 0D 02 00 ,Data7E0D0200
31.701535,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.7018,1,26B      ,Tx,d,8,56 0D 80 00 00 00 00 00 ,Data560D800000000000
31.702522,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
31.7058,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.72552,1,12B      ,Rx,d,8,A2 4E 80 30 00 00 00 00 ,DataA24E803000000000
31.74104,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.741311,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.751021,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.755551,1,12B      ,Rx,d,8,88 4F 80 30 00 00 00 00 ,Data884F803000000000
31.785681,1,12B      ,Rx,d,8,03 40 80 30 00 00 00 00 ,Data0340803000000000
31.785831,1,336,Rx,d,2,FD 02 ,DataFD02
31.80097,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.801162,1,3C0      ,Tx,d,4,8E 0E 02 00 ,Data8E0E0200
31.801474,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.801736,1,26B      ,Tx,d,8,E3 0E 80 00 00 00 00 00 ,DataE30E800000000000
31.802007,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.802277,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.802545,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
31.806395,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.815699,1,12B      ,Rx,d,8,71 41 80 30 00 00 00 00 ,Data7141803000000000
31.845862,1,12B      ,Rx,d,8,D5 42 80 30 00 00 00 00 ,DataD542803000000000
31.851,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.860998,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.861268,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.87585,1,12B      ,Rx,d,8,8D 43 80 30 00 00 00 00 ,Data8D43803000000000
31.901007,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.901197,1,3C0      ,Tx,d,4,3B 0F 02 00 ,Data3B0F0200
31.901509,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
31.901777,1,26B      ,Tx,d,8,36 0F 80 00 00 00 00 00 ,Data360F800000000000
31.903167,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
31.906428,1,12B      ,Rx,d,8,0D 44 80 30 00 00 00 00 ,Data0D44803000000000
31.906698,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
31.906856,1,336,Rx,d,2,FD 02 ,DataFD02
31.921004,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.921275,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.936059,1,12B      ,Rx,d,8,A8 45 80 30 00 00 00 00 ,DataA845803000000000
31.950993,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
31.966223,1,12B      ,Rx,d,8,B1 46 80 30 00 00 00 00 ,DataB146803000000000
31.981003,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
31.981273,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
31.996387,1,12B      ,Rx,d,8,94 47 80 30 00 00 00 00 ,Data9447803000000000
32.00109,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
32.001284,1,3C0      ,Tx,d,4,7A 00 02 00 ,Data7A000200
32.001596,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
32.001872,1,26B      ,Tx,d,8,A3 00 80 00 00 00 00 00 ,DataA300800000000000
32.002141,1,5F0      ,Tx,d,8,CC 00 14 00 00 00 00 00 ,DataCC00140000000000
32.002459,1,12DD54FFx,Tx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
32.006703,1,331,Rx,d,8,80 00 00 00 B0 00 00 00 ,Data80000000B0000000
32.006973,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
32.014089,1,Statistic, R,X, ,#VALUE!,#VALUE!
32.026575,1,12B      ,Rx,d,8,41 48 80 30 00 00 00 00 ,Data4148803000000000
32.026726,1,336,Rx,d,2,FD 02 ,DataFD02
32.040988,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
32.041258,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
32.051132,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
32.056588,1,12B      ,Rx,d,8,49 49 80 30 00 00 00 00 ,Data4949803000000000
32.086721,1,12B      ,Rx,d,8,59 4A 80 30 00 00 00 00 ,Data594A803000000000
32.101039,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
32.101309,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
32.101589,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
32.10179,1,3C0      ,Tx,d,4,CF 01 02 00 ,DataCF010200
32.102102,1,12DD54D6x,Tx,d,8,00 10 00 00 00 00 00 00 ,Data0010000000000000
32.102378,1,26B      ,Tx,d,8,99 01 80 00 00 00 00 00 ,Data9901800000000000
32.103868,1,1B0003D1x,Rx,d,8,00 00 44 01 00 00 00 00 ,Data0000440100000000
32.107416,1,230,Rx,d,8,00 00 00 00 00 00 00 00 ,Data0000000000000000
32.116755,1,12B      ,Rx,d,8,FC 4B 80 30 00 00 00 00 ,DataFC4B803000000000
32.146921,1,12B      ,Rx,d,8,B9 4C 80 30 00 00 00 00 ,DataB94C803000000000
32.147071,1,336,Rx,d,2,FD 02 ,DataFD02
32.151011,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
32.161002,1,2A8      ,Tx,d,8,80 00 00 00 00 00 00 00 ,Data8000000000000000
32.161272,1,2A7      ,Tx,d,8,00 00 00 00 00 00 00 40 ,Data0000000000000040
32.17694,1,12B      ,Rx,d,8,ED 4D 80 30 00 00 00 00 ,DataED4D803000000000
32.201012,1,3DC      ,Tx,d,8,00 80 00 00 00 00 00 00 ,Data0080000000000000
32.201204,1,3C0      ,Tx,d,4,3F 02 02 00 ,Data3F020200
